"order_id","customer_id","customer_name","brand_name","category_name","product_name","model_year","quantity","list_price","revenue","discount","profit","order_date","required_date","shipped_date","sales_name","manager_name","store_name","city"
35,813,"Neville Mcclain","Pure Cycles","Cruisers Bicycles","Pure Cycles Western 3-Speed - Women's - 2015/2016",2016,1,"449.00","449.00","0.05","426.5500","2016-01-22","2016-01-25","2016-01-24","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
36,1321,"Shantel Gregory","Heller","Mountain Bikes","Heller Shagamaw Frame - 2016",2016,1,"1320.99","1320.99","0.05","1254.9405","2016-01-23","2016-01-24","2016-01-24","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
36,1321,"Shantel Gregory","Surly","Mountain Bikes","Surly Wednesday Frameset - 2016",2016,2,"999.99","1999.98","0.2","1799.982","2016-01-23","2016-01-24","2016-01-24","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
36,1321,"Shantel Gregory","Trek","Electric Bikes","Trek Conduit+ - 2016",2016,1,"2999.99","2999.99","0.07","2789.9907","2016-01-23","2016-01-24","2016-01-24","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
37,164,"Tomika Larson","Electra","Cruisers Bicycles","Electra Townie Original 7D EQ - 2016",2016,2,"599.99","1199.98","0.05","1169.9805","2016-01-25","2016-01-28","2016-01-26","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
38,583,"Lashandra Turner","Electra","Children Bicycles","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,1,"299.99","299.99","0.07","278.9907","2016-01-25","2016-01-27","2016-01-26","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
38,583,"Lashandra Turner","Electra","Comfort Bicycles","Electra Townie Original 21D - 2016",2016,1,"549.99","549.99","0.07","511.4907","2016-01-25","2016-01-27","2016-01-26","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
38,583,"Lashandra Turner","Electra","Comfort Bicycles","Electra Townie Original 7D - 2015/2016",2016,1,"499.99","499.99","0.2","399.992","2016-01-25","2016-01-27","2016-01-26","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
38,583,"Lashandra Turner","Surly","Cyclocross Bicycles","Surly Straggler - 2016",2016,2,"1549.00","3098.00","0.1","2943.100","2016-01-25","2016-01-27","2016-01-26","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
38,583,"Lashandra Turner","Trek","Mountain Bikes","Trek Slash 8 27.5 - 2016",2016,2,"3999.99","7999.98","0.05","7799.9805","2016-01-25","2016-01-27","2016-01-26","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
39,1296,"Travis Whitley","Electra","Children Bicycles","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,2,"269.99","539.98","0.2","485.982","2016-01-25","2016-01-26","2016-01-26","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
39,1296,"Travis Whitley","Electra","Cruisers Bicycles","Electra Moto 1 - 2016",2016,1,"529.99","529.99","0.1","476.991","2016-01-25","2016-01-26","2016-01-26","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
39,1296,"Travis Whitley","Electra","Cruisers Bicycles","Electra Townie Original 7D EQ - 2016",2016,2,"599.99","1199.98","0.2","1079.982","2016-01-25","2016-01-26","2016-01-26","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
39,1296,"Travis Whitley","Surly","Mountain Bikes","Surly Wednesday Frameset - 2016",2016,2,"999.99","1999.98","0.05","1949.9805","2016-01-25","2016-01-26","2016-01-26","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
40,348,"Darren Witt","Pure Cycles","Cruisers Bicycles","Pure Cycles Vine 8-Speed - 2016",2016,1,"429.00","429.00","0.2","343.200","2016-01-27","2016-01-28","2016-01-29","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
40,348,"Darren Witt","Trek","Mountain Bikes","Trek Remedy 29 Carbon Frameset - 2016",2016,2,"1799.99","3599.98","0.2","3239.982","2016-01-27","2016-01-28","2016-01-29","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
41,979,"Ingeborg Ellison","Electra","Comfort Bicycles","Electra Townie Original 7D EQ - 2016",2016,2,"599.99","1199.98","0.2","1079.982","2016-01-27","2016-01-30","2016-01-29","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
41,979,"Ingeborg Ellison","Heller","Mountain Bikes","Heller Shagamaw Frame - 2016",2016,1,"1320.99","1320.99","0.1","1188.891","2016-01-27","2016-01-30","2016-01-29","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
41,979,"Ingeborg Ellison","Pure Cycles","Cruisers Bicycles","Pure Cycles William 3-Speed - 2016",2016,2,"449.00","898.00","0.2","808.200","2016-01-27","2016-01-30","2016-01-29","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
42,1095,"Corene Swanson","Pure Cycles","Cruisers Bicycles","Pure Cycles William 3-Speed - 2016",2016,1,"449.00","449.00","0.05","426.5500","2016-01-27","2016-01-28","2016-01-30","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
43,1434,"Elana Miles","Electra","Cruisers Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,2,"269.99","539.98","0.1","512.981","2016-01-27","2016-01-28","2016-01-30","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
43,1434,"Elana Miles","Electra","Cruisers Bicycles","Electra Townie Original 21D - 2016",2016,2,"549.99","1099.98","0.05","1072.4805","2016-01-27","2016-01-28","2016-01-30","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
44,861,"Olympia Figueroa","Electra","Cruisers Bicycles","Electra Townie Original 7D EQ - 2016",2016,1,"599.99","599.99","0.05","569.9905","2016-01-28","2016-01-31","2016-01-30","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
44,861,"Olympia Figueroa","Trek","Mountain Bikes","Trek Slash 8 27.5 - 2016",2016,1,"3999.99","3999.99","0.1","3599.991","2016-01-28","2016-01-31","2016-01-30","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
45,1220,"Carissa Cross","Electra","Children Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,2,"269.99","539.98","0.05","526.4805","2016-01-28","2016-01-31","2016-01-31","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
45,1220,"Carissa Cross","Electra","Children Bicycles","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,1,"269.99","269.99","0.07","251.0907","2016-01-28","2016-01-31","2016-01-31","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
45,1220,"Carissa Cross","Trek","Mountain Bikes","Trek Fuel EX 8 29 - 2016",2016,2,"2899.99","5799.98","0.2","5219.982","2016-01-28","2016-01-31","2016-01-31","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
46,746,"Eldridge Greer","Pure Cycles","Cruisers Bicycles","Pure Cycles Vine 8-Speed - 2016",2016,1,"429.00","429.00","0.1","386.100","2016-01-29","2016-01-31","2016-01-31","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
47,1234,"Joshua Berg","Electra","Comfort Bicycles","Electra Townie Original 7D - 2015/2016",2016,2,"499.99","999.98","0.07","964.9807","2016-01-29","2016-01-30","2016-01-31","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
47,1234,"Joshua Berg","Electra","Cruisers Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,1,"269.99","269.99","0.2","215.992","2016-01-29","2016-01-30","2016-01-31","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
47,1234,"Joshua Berg","Electra","Cruisers Bicycles","Electra Moto 1 - 2016",2016,1,"529.99","529.99","0.1","476.991","2016-01-29","2016-01-30","2016-01-31","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
47,1234,"Joshua Berg","Surly","Mountain Bikes","Surly Ice Cream Truck Frameset - 2016",2016,1,"469.99","469.99","0.05","446.4905","2016-01-29","2016-01-30","2016-01-31","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
48,1012,"Josephine Dale","Electra","Cruisers Bicycles","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,2,"269.99","539.98","0.07","521.0807","2016-01-30","2016-02-01","2016-02-02","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
48,1012,"Josephine Dale","Heller","Mountain Bikes","Heller Shagamaw Frame - 2016",2016,2,"1320.99","2641.98","0.1","2509.881","2016-01-30","2016-02-01","2016-02-02","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
48,1012,"Josephine Dale","Surly","Cyclocross Bicycles","Surly Straggler 650b - 2016",2016,1,"1680.99","1680.99","0.1","1512.891","2016-01-30","2016-02-01","2016-02-02","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
48,1012,"Josephine Dale","Trek","Mountain Bikes","Trek Fuel EX 8 29 - 2016",2016,1,"2899.99","2899.99","0.2","2319.992","2016-01-30","2016-02-01","2016-02-02","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
49,608,"Taisha Vang","Electra","Cruisers Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,2,"269.99","539.98","0.07","521.0807","2016-01-31","2016-02-01","2016-02-02","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
50,872,"Silas Tate","Electra","Comfort Bicycles","Electra Townie Original 7D EQ - 2016",2016,2,"599.99","1199.98","0.07","1157.9807","2016-01-31","2016-02-03","2016-02-02","Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett"
50,872,"Silas Tate","Electra","Cruisers Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,2,"269.99","539.98","0.2","485.982","2016-01-31","2016-02-03","2016-02-02","Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett"
50,872,"Silas Tate","Surly","Mountain Bikes","Surly Wednesday Frameset - 2016",2016,1,"999.99","999.99","0.05","949.9905","2016-01-31","2016-02-03","2016-02-02","Kali Vargas","Fabiola Jackson","Rowlett Bikes","Rowlett"
51,1047,"Jamaal Baker","Electra","Comfort Bicycles","Electra Townie Original 7D EQ - 2016",2016,2,"599.99","1199.98","0.2","1079.982","2016-02-01","2016-02-02","2016-02-03","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
51,1047,"Jamaal Baker","Electra","Cruisers Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,1,"269.99","269.99","0.05","256.4905","2016-02-01","2016-02-02","2016-02-03","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
51,1047,"Jamaal Baker","Electra","Cruisers Bicycles","Electra Townie Original 7D EQ - Women's - 2016",2016,1,"599.99","599.99","0.05","569.9905","2016-02-01","2016-02-02","2016-02-03","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
52,767,"Twana Arnold","Electra","Comfort Bicycles","Electra Townie Original 7D - 2015/2016",2016,1,"499.99","499.99","0.07","464.9907","2016-02-03","2016-02-04","2016-02-05","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
53,965,"Margit Osborn","Electra","Children Bicycles","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,2,"299.99","599.98","0.05","584.9805","2016-02-03","2016-02-04","2016-02-05","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
53,965,"Margit Osborn","Electra","Comfort Bicycles","Electra Townie Original 7D - 2015/2016",2016,2,"499.99","999.98","0.1","949.981","2016-02-03","2016-02-04","2016-02-05","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
53,965,"Margit Osborn","Electra","Cruisers Bicycles","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,2,"269.99","539.98","0.2","485.982","2016-02-03","2016-02-04","2016-02-05","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
53,965,"Margit Osborn","Trek","Mountain Bikes","Trek Remedy 29 Carbon Frameset - 2016",2016,2,"1799.99","3599.98","0.2","3239.982","2016-02-03","2016-02-04","2016-02-05","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
54,535,"Inge Olsen","Electra","Comfort Bicycles","Electra Townie Original 7D EQ - 2016",2016,2,"599.99","1199.98","0.2","1079.982","2016-02-04","2016-02-07","2016-02-07","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
54,535,"Inge Olsen","Surly","Mountain Bikes","Surly Wednesday Frameset - 2016",2016,1,"999.99","999.99","0.2","799.992","2016-02-04","2016-02-07","2016-02-07","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
55,1173,"Chanel May","Electra","Children Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,1,"269.99","269.99","0.05","256.4905","2016-02-04","2016-02-07","2016-02-06","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
55,1173,"Chanel May","Electra","Comfort Bicycles","Electra Townie Original 7D - 2015/2016",2016,2,"499.99","999.98","0.2","899.982","2016-02-04","2016-02-07","2016-02-06","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
55,1173,"Chanel May","Electra","Cruisers Bicycles","Electra Moto 1 - 2016",2016,2,"529.99","1059.98","0.2","953.982","2016-02-04","2016-02-07","2016-02-06","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
56,1241,"Nathaniel Davidson","Electra","Cruisers Bicycles","Electra Townie Original 7D EQ - Women's - 2016",2016,2,"599.99","1199.98","0.07","1157.9807","2016-02-04","2016-02-06","2016-02-07","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
57,1305,"Dalia Carson","Electra","Children Bicycles","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,2,"299.99","599.98","0.1","569.981","2016-02-04","2016-02-06","2016-02-06","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
57,1305,"Dalia Carson","Electra","Cruisers Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,1,"269.99","269.99","0.07","251.0907","2016-02-04","2016-02-06","2016-02-06","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
57,1305,"Dalia Carson","Pure Cycles","Cruisers Bicycles","Pure Cycles William 3-Speed - 2016",2016,2,"449.00","898.00","0.2","808.200","2016-02-04","2016-02-06","2016-02-06","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
58,504,"Tiana Henderson","Electra","Children Bicycles","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,1,"299.99","299.99","0.1","269.991","2016-02-05","2016-02-07","2016-02-07","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
58,504,"Tiana Henderson","Electra","Cruisers Bicycles","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,2,"269.99","539.98","0.05","526.4805","2016-02-05","2016-02-07","2016-02-07","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
58,504,"Tiana Henderson","Pure Cycles","Cruisers Bicycles","Pure Cycles Western 3-Speed - Women's - 2015/2016",2016,1,"449.00","449.00","0.07","417.5700","2016-02-05","2016-02-07","2016-02-07","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
59,563,"Rodney Odom","Electra","Children Bicycles","Electra Cruiser 1 (24-Inch) - 2016",2016,1,"269.99","269.99","0.05","256.4905","2016-02-05","2016-02-07","2016-02-06","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
59,563,"Rodney Odom","Pure Cycles","Cruisers Bicycles","Pure Cycles Vine 8-Speed - 2016",2016,2,"429.00","858.00","0.1","815.100","2016-02-05","2016-02-07","2016-02-06","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
59,563,"Rodney Odom","Ritchey","Mountain Bikes","Ritchey Timberwolf Frameset - 2016",2016,1,"749.99","749.99","0.1","674.991","2016-02-05","2016-02-07","2016-02-06","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
60,151,"Joesph Delacruz","Electra","Children Bicycles","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,1,"269.99","269.99","0.2","215.992","2016-02-06","2016-02-08","2016-02-07","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
60,151,"Joesph Delacruz","Electra","Cruisers Bicycles","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,2,"269.99","539.98","0.05","526.4805","2016-02-06","2016-02-08","2016-02-07","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
60,151,"Joesph Delacruz","Electra","Cruisers Bicycles","Electra Moto 1 - 2016",2016,1,"529.99","529.99","0.07","492.8907","2016-02-06","2016-02-08","2016-02-07","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
60,151,"Joesph Delacruz","Trek","Mountain Bikes","Trek Fuel EX 8 29 - 2016",2016,1,"2899.99","2899.99","0.1","2609.991","2016-02-06","2016-02-08","2016-02-07","Genna Serrano","Mireya Copeland","Santa Cruz Bikes","Santa Cruz"
61,277,"Mark Garrett","Electra","Comfort Bicycles","Electra Townie Original 7D - 2015/2016",2016,1,"499.99","499.99","0.1","449.991","2016-02-06","2016-02-09","2016-02-09","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
61,277,"Mark Garrett","Electra","Cruisers Bicycles","Electra Moto 1 - 2016",2016,2,"529.99","1059.98","0.05","1033.4805","2016-02-06","2016-02-09","2016-02-09","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
61,277,"Mark Garrett","Heller","Mountain Bikes","Heller Shagamaw Frame - 2016",2016,2,"1320.99","2641.98","0.2","2377.782","2016-02-06","2016-02-09","2016-02-09","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
62,208,"Denis Logan","Electra","Children Bicycles","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,2,"269.99","539.98","0.1","512.981","2016-02-07","2016-02-10","2016-02-10","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
62,208,"Denis Logan","Electra","Cruisers Bicycles","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,1,"269.99","269.99","0.07","251.0907","2016-02-07","2016-02-10","2016-02-10","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
62,208,"Denis Logan","Trek","Mountain Bikes","Trek Remedy 29 Carbon Frameset - 2016",2016,2,"1799.99","3599.98","0.1","3419.981","2016-02-07","2016-02-10","2016-02-10","Mireya Copeland","Fabiola Jackson","Santa Cruz Bikes","Santa Cruz"
63,1075,"Dann Huff","Electra","Comfort Bicycles","Electra Townie Original 7D - 2015/2016",2016,2,"499.99","999.98","0.1","949.981","2016-02-07","2016-02-09","2016-02-09","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
63,1075,"Dann Huff","Pure Cycles","Cruisers Bicycles","Pure Cycles William 3-Speed - 2016",2016,2,"449.00","898.00","0.05","875.5500","2016-02-07","2016-02-09","2016-02-09","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
63,1075,"Dann Huff","Surly","Mountain Bikes","Surly Wednesday Frameset - 2016",2016,1,"999.99","999.99","0.1","899.991","2016-02-07","2016-02-09","2016-02-09","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
64,1185,"Corine Stuart","Electra","Children Bicycles","Electra Girl's Hawaii 1 (16-inch) - 2015/2016",2016,2,"269.99","539.98","0.2","485.982","2016-02-07","2016-02-08","2016-02-09","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
64,1185,"Corine Stuart","Electra","Children Bicycles","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,2,"299.99","599.98","0.2","539.982","2016-02-07","2016-02-08","2016-02-09","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
64,1185,"Corine Stuart","Electra","Comfort Bicycles","Electra Townie Original 21D - 2016",2016,2,"549.99","1099.98","0.1","1044.981","2016-02-07","2016-02-08","2016-02-09","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
64,1185,"Corine Stuart","Electra","Comfort Bicycles","Electra Townie Original 7D - 2015/2016",2016,2,"499.99","999.98","0.1","949.981","2016-02-07","2016-02-08","2016-02-09","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
65,996,"Serafina Clemons","Electra","Cruisers Bicycles","Electra Townie Original 21D - 2016",2016,1,"549.99","549.99","0.1","494.991","2016-02-08","2016-02-09","2016-02-11","Marcelene Boyer","Jannette David","Baldwin Bikes","Baldwin"
66,1253,"Susannah Fields","Electra","Children Bicycles","Electra Girl's Hawaii 1 (20-inch) - 2015/2016",2016,1,"299.99","299.99","0.07","278.9907","2016-02-09","2016-02-12","2016-02-12","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
66,1253,"Susannah Fields","Electra","Cruisers Bicycles","Electra Townie Original 21D - 2016",2016,1,"549.99","549.99","0.07","511.4907","2016-02-09","2016-02-12","2016-02-12","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
66,1253,"Susannah Fields","Ritchey","Mountain Bikes","Ritchey Timberwolf Frameset - 2016",2016,1,"749.99","749.99","0.2","599.992","2016-02-09","2016-02-12","2016-02-12","Venita Daniel","Jannette David","Baldwin Bikes","Baldwin"
